      6    492    133          Itext Imax Icore

      Akmal, Pandariphande & Ravenhall: A18 + dv + UIX* model (the best one)

   Rho        Press       nbar       Ye         Ymu        Yn         Yp         Yla        Ysm        Ys0        Ysp       mstp       mstn       mstla      mstsm      msts0      mstsp
  g/cm3     dyne/cm2     #/fm3     [A_cell]    [A_ion]     [Z]

   0.20794808E+15  0.15510651E+34  0.12276930      0.40415624E-01   0.0000000      0.95958438      0.40415624E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.76976077      0.97883173       0.0000000       0.0000000       0.0000000       0.0000000    
   0.20624040E+15  0.15084649E+34  0.12176930      0.40291057E-01   0.0000000      0.95970894      0.40291057E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.77131655      0.98088162       0.0000000       0.0000000       0.0000000       0.0000000    
   0.20453311E+15  0.14667900E+34  0.12076930      0.40165214E-01   0.0000000      0.95983479      0.40165214E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.77287813      0.98292349       0.0000000       0.0000000       0.0000000       0.0000000    
   0.20282620E+15  0.14260290E+34  0.11976930      0.40038065E-01   0.0000000      0.95996194      0.40038065E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.77444552      0.98495705       0.0000000       0.0000000       0.0000000       0.0000000    
   0.20111967E+15  0.13861705E+34  0.11876930      0.39909582E-01   0.0000000      0.96009042      0.39909582E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.77601875      0.98698201       0.0000000       0.0000000       0.0000000       0.0000000    
   0.19941350E+15  0.13472033E+34  0.11776930      0.39779736E-01   0.0000000      0.96022026      0.39779736E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.77759783      0.98899809       0.0000000       0.0000000       0.0000000       0.0000000    
   0.19770770E+15  0.13091158E+34  0.11676930      0.39648499E-01   0.0000000      0.96035150      0.39648499E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.77918279      0.99100499       0.0000000       0.0000000       0.0000000       0.0000000    
   0.19600225E+15  0.12718968E+34  0.11576930      0.39515840E-01   0.0000000      0.96048416      0.39515840E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.78077364      0.99300241       0.0000000       0.0000000       0.0000000       0.0000000    
   0.19429716E+15  0.12355348E+34  0.11476930      0.39381731E-01   0.0000000      0.96061827      0.39381731E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.78237041      0.99499006       0.0000000       0.0000000       0.0000000       0.0000000    
   0.19259242E+15  0.12000185E+34  0.11376930      0.39246140E-01   0.0000000      0.96075386      0.39246140E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.78397311      0.99696761       0.0000000       0.0000000       0.0000000       0.0000000    
   0.19088802E+15  0.11653365E+34  0.11276930      0.39109039E-01   0.0000000      0.96089096      0.39109039E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.78558176      0.99893475       0.0000000       0.0000000       0.0000000       0.0000000    
   0.18918396E+15  0.11314775E+34  0.11176930      0.38970396E-01   0.0000000      0.96102960      0.38970396E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.78719638       1.0008912       0.0000000       0.0000000       0.0000000       0.0000000    
   0.18748024E+15  0.10984301E+34  0.11076930      0.38830181E-01   0.0000000      0.96116982      0.38830181E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.78881699       1.0028365       0.0000000       0.0000000       0.0000000       0.0000000    
   0.18577684E+15  0.10661830E+34  0.10976930      0.38688361E-01   0.0000000      0.96131164      0.38688361E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.79044360       1.0047705       0.0000000       0.0000000       0.0000000       0.0000000    
   0.18407376E+15  0.10347248E+34  0.10876930      0.38544906E-01   0.0000000      0.96145509      0.38544906E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.79207625       1.0066928       0.0000000       0.0000000       0.0000000       0.0000000    
   0.18237100E+15  0.10040442E+34  0.10776930      0.38399784E-01   0.0000000      0.96160022      0.38399784E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.79371493       1.0086030       0.0000000       0.0000000       0.0000000       0.0000000    
   0.18066856E+15  0.97412983E+33  0.10676930      0.38252963E-01   0.0000000      0.96174704      0.38252963E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.79535968       1.0105009       0.0000000       0.0000000       0.0000000       0.0000000    
   0.17896642E+15  0.94497043E+33  0.10576930      0.38104409E-01   0.0000000      0.96189559      0.38104409E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.79701050       1.0123859       0.0000000       0.0000000       0.0000000       0.0000000    
   0.17726458E+15  0.91655467E+33  0.10476930      0.37954091E-01   0.0000000      0.96204591      0.37954091E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.79866742       1.0142579       0.0000000       0.0000000       0.0000000       0.0000000    
   0.17556305E+15  0.88887123E+33  0.10376930      0.37801976E-01   0.0000000      0.96219802      0.37801976E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.80033046       1.0161164       0.0000000       0.0000000       0.0000000       0.0000000    
   0.17386180E+15  0.86190880E+33  0.10276930      0.37648029E-01   0.0000000      0.96235197      0.37648029E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.80199963       1.0179610       0.0000000       0.0000000       0.0000000       0.0000000    
   0.17216085E+15  0.83565611E+33  0.10176930      0.37492218E-01   0.0000000      0.96250778      0.37492218E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.80367494       1.0197914       0.0000000       0.0000000       0.0000000       0.0000000    
   0.17046017E+15  0.81010186E+33  0.10076930      0.37334508E-01   0.0000000      0.96266549      0.37334508E-01   0.0000000       0.0000000       0.0000000       0.0000000      0.80535642       1.0216072       0.0000000       0.0000000       0.0000000       0.0000000    
