       0.300     145.000     150.000     313.005       Alpha_c    Bbag^1/4     Ms      Pr  ===>  E/A at P=0:     915.818


         nbar              rho           presion         ne            nu            nd            ns            mue           muu           mud           mus    
       [fm^-3]         [gm cm^-3]      [erg cm^-3]     [fm^-3]       [fm^-3]       [fm^-3]       [fm^-3]        [MeV]         [MeV]         [MeV]         [MeV]   

 2.76201382222E-01 4.49689470685E+14   3.91464E+31   1.25700E-05   2.76214E-01   3.17910E-01   2.34480E-01   1.41942E+01   2.95840E+02   3.10034E+02   3.10034E+02
 2.76186704528E-01 4.49665571497E+14   3.25241E+31   1.25710E-05   2.76199E-01   3.17895E-01   2.34466E-01   1.41946E+01   2.95834E+02   3.10029E+02   3.10029E+02
 2.76174084036E-01 4.49645022292E+14   2.68302E+31   1.25718E-05   2.76187E-01   3.17882E-01   2.34454E-01   1.41949E+01   2.95830E+02   3.10025E+02   3.10025E+02
 2.76163296407E-01 4.49627457660E+14   2.19632E+31   1.25725E-05   2.76176E-01   3.17871E-01   2.34443E-01   1.41952E+01   2.95826E+02   3.10021E+02   3.10021E+02
 2.76154134275E-01 4.49612539862E+14   1.78296E+31   1.25731E-05   2.76167E-01   3.17862E-01   2.34434E-01   1.41954E+01   2.95823E+02   3.10018E+02   3.10018E+02
 2.76146406567E-01 4.49599957711E+14   1.43433E+31   1.25736E-05   2.76159E-01   3.17854E-01   2.34427E-01   1.41956E+01   2.95820E+02   3.10016E+02   3.10016E+02
 2.76139937823E-01 4.49589425474E+14   1.14249E+31   1.25741E-05   2.76153E-01   3.17847E-01   2.34420E-01   1.41958E+01   2.95818E+02   3.10013E+02   3.10013E+02
 2.76134567530E-01 4.49580681763E+14   9.00217E+30   1.25744E-05   2.76147E-01   3.17842E-01   2.34415E-01   1.41959E+01   2.95816E+02   3.10012E+02   3.10012E+02
 2.76130149448E-01 4.49573488445E+14   7.00900E+30   1.25747E-05   2.76143E-01   3.17837E-01   2.34411E-01   1.41960E+01   2.95814E+02   3.10010E+02   3.10010E+02
 2.76126550939E-01 4.49567629545E+14   5.38558E+30   1.25750E-05   2.76139E-01   3.17833E-01   2.34407E-01   1.41961E+01   2.95813E+02   3.10009E+02   3.10009E+02
 2.76123652303E-01 4.49562910158E+14   4.07790E+30   1.25751E-05   2.76136E-01   3.17830E-01   2.34404E-01   1.41962E+01   2.95812E+02   3.10008E+02   3.10008E+02
 2.76121346110E-01 4.49559155362E+14   3.03750E+30   1.25753E-05   2.76134E-01   3.17828E-01   2.34402E-01   1.41962E+01   2.95811E+02   3.10007E+02   3.10007E+02
 2.76119536533E-01 4.49556209132E+14   2.22114E+30   1.25754E-05   2.76132E-01   3.17826E-01   2.34400E-01   1.41963E+01   2.95810E+02   3.10007E+02   3.10007E+02
